#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
#
#   Environmental Data for
#   ACCESS_NH3 simulations
#
#   xa    - NH3 at Zhi (ppbv)               ppfd  - photosynthetic photon flux (umol/m2-s)
#   tak   - air temp at Zhi (K)             nrad  - net solar radiation (W/m2)
#   ts05k - soil temp at 2cm (K)            ustar - friction velocity (m/s)
#   ts55k - soil temp at 55cm (K)           lewm2 - latent heat flux (W/m2)
#   pmb   - air pressure (mbar)             hwm2  - sensible heat flux (W/m2)
#   ubar  - mean wind speed at Zhi (m/s)    gwm2  - soil heat flux (W/m2)
#   rh    - relative humidity (%)           soilm - volumetric soil moisture (m3/m3)
#
#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
Test
#
#  date     time        xa           tak         ts05k        ts55k         pmb         ubar          rh          ppfd         nrad         ustar        lewm2        hwm2         gwm2         soilm    
2016-07-23 23:00:00  0.00000e+00  2.93113e+02  2.93090e+02  2.91760e+02  9.35411e+02  7.55819e-01  8.37723e+01  0.00000e+00 -5.51278e+01  1.83518e-01 -2.29771e+01 -1.92765e+01  2.25661e+00  2.07740e-01
2016-07-24 00:00:00  0.00000e+00  2.92596e+02  2.93010e+02  2.91770e+02  9.35385e+02  1.32461e+00  8.42074e+01  0.00000e+00 -5.28625e+01  1.00951e-01 -8.29616e+00 -5.40614e+00  1.57007e+00  2.07651e-01
2016-07-24 01:00:00  0.00000e+00  2.92461e+02  2.92930e+02  2.91800e+02  9.35185e+02  7.26986e-01  8.40488e+01  0.00000e+00 -5.09369e+01  1.80045e-01 -1.75028e+01 -1.66673e+01  1.05445e+00  2.07583e-01
2016-07-24 02:00:00  0.00000e+00  2.92038e+02  2.92850e+02  2.91820e+02  9.34951e+02  1.10304e+00  8.46715e+01  0.00000e+00 -1.85412e+01  4.71764e-02  2.07121e+00 -2.08580e+00  6.11885e-01  2.07513e-01
2016-07-24 03:00:00  0.00000e+00  2.91918e+02  2.92760e+02  2.91830e+02  9.34903e+02  8.13613e-01  8.33576e+01  0.00000e+00 -3.70801e+01  1.47240e-01 -9.51046e+00 -5.41486e+00  2.58348e-01  2.07441e-01
2016-07-24 04:00:00  0.00000e+00  2.91618e+02  2.92700e+02  2.91850e+02  9.35058e+02  9.15443e-01  8.33062e+01  0.00000e+00 -2.35506e+01  1.47135e-01  8.03976e+00  6.83099e-01 -1.62462e-02  2.07374e-01
2016-07-24 05:00:00  0.00000e+00  2.91857e+02  2.92590e+02  2.91810e+02  9.35287e+02  9.63153e-01  8.34403e+01  8.07306e+00 -4.09796e+01  1.06260e-01 -1.25454e+01 -1.10324e+01 -2.16216e-01  2.07310e-01
2016-07-24 06:00:00  0.00000e+00  2.93735e+02  2.92550e+02  2.91850e+02  9.35647e+02  9.98354e-01  8.38161e+01  1.00465e+02 -1.13018e+00  2.43868e-01 -8.78363e+01 -6.88126e+00 -4.39757e-01  2.07249e-01
2016-07-24 07:00:00  0.00000e+00  2.95038e+02  2.92600e+02  2.91970e+02  9.36146e+02  5.46125e-01  8.35755e+01  3.69198e+02  1.35135e+02  2.90637e-01  6.26663e+01  7.85490e+01 -5.27894e-01  2.07184e-01
2016-07-24 08:00:00  0.00000e+00  2.95966e+02  2.92710e+02  2.92120e+02  9.36385e+02  1.76774e+00  7.85435e+01  1.07796e+03  3.33536e+02  2.53676e-01  9.10942e+01  9.66609e+01 -2.04636e-01  2.07090e-01
2016-07-24 09:00:00  0.00000e+00  2.98382e+02  2.92820e+02  2.92200e+02  9.36184e+02  2.36525e+00  7.36636e+01  1.46576e+03  4.99493e+02  2.67312e-01  2.47735e+02  1.09921e+02  5.24466e-01  2.06915e-01
2016-07-24 10:00:00  0.00000e+00  3.00469e+02  2.92850e+02  2.92150e+02  9.36209e+02  1.83077e+00  7.05925e+01  1.76534e+03  6.17994e+02  2.76263e-01  3.25367e+02  1.26039e+02  1.42838e+00  2.06627e-01
2016-07-24 11:00:00  0.00000e+00  3.01666e+02  2.93150e+02  2.92330e+02  9.35985e+02  1.62042e+00  6.02275e+01  2.07327e+03  7.43663e+02  4.43394e-01  5.14058e+02  1.85156e+02  2.46695e+00  2.06203e-01
2016-07-24 12:00:00  0.00000e+00  3.01923e+02  2.93140e+02  2.92160e+02  9.35872e+02  1.71187e+00  5.15781e+01  2.34062e+03  8.41892e+02  6.69148e-01  4.01572e+02  4.12570e+02  3.58682e+00  2.05617e-01
2016-07-24 13:00:00  0.00000e+00  3.02321e+02  2.93250e+02  2.92050e+02  9.35314e+02  1.74664e+00  4.97616e+01  2.26926e+03  8.20036e+02  5.04328e-01 -9.99000e+02  2.51794e+02  4.66960e+00  2.04938e-01
2016-07-24 14:00:00  0.00000e+00  3.03313e+02  2.93090e+02  2.91750e+02  9.34728e+02  1.38899e+00  4.47779e+01  9.08276e+02  3.02906e+02  5.45242e-01  5.41778e+02  1.83081e+02  5.41250e+00  2.04257e-01
2016-07-24 15:00:00  0.00000e+00  3.01013e+02  2.93360e+02  2.91930e+02  9.34415e+02  9.16721e-01  5.61892e+01  1.35642e+03  4.85771e+02  1.87772e-01  6.17471e+01  4.05317e+01  5.40663e+00  2.03732e-01
2016-07-24 16:00:00  0.00000e+00  2.99399e+02  2.93210e+02  2.91680e+02  9.34522e+02  1.32755e+00  5.08961e+01  4.21311e+02  1.36779e+02  2.92776e-01  9.80697e+01 -9.49354e+00  5.52696e+00  2.03252e-01
2016-07-24 17:00:00  0.00000e+00  2.98602e+02  2.93240e+02  2.91650e+02  9.34668e+02  9.53337e-01  7.42430e+01  3.22536e+02  1.10137e+02  1.88515e-01  2.94458e+01 -8.65688e+00  5.34183e+00  2.03389e-01
2016-07-24 18:00:00  0.00000e+00  2.97739e+02  2.93360e+02  2.91750e+02  9.34625e+02  9.63583e-01  8.07742e+01  1.60639e+02  2.49806e+01  2.26096e-01  6.12358e+01 -1.20137e+00  4.95657e+00  2.03405e-01
2016-07-24 19:00:00  0.00000e+00  2.96878e+02  2.93380e+02  2.91780e+02  9.35018e+02  7.54507e-01  8.42201e+01  3.42670e+01 -3.04508e+01  1.39659e-01 -1.03141e+01 -1.69944e+01  4.60433e+00  2.03220e-01
2016-07-24 20:00:00  0.00000e+00  2.96271e+02  2.93360e+02  2.91780e+02  9.35607e+02  1.21803e+00  8.49334e+01  0.00000e+00 -4.46633e+01  9.75467e-02 -1.77248e+00 -8.38064e+00  4.21336e+00  2.03049e-01
2016-07-24 21:00:00  0.00000e+00  2.95885e+02  2.93330e+02  2.91780e+02  9.36137e+02  9.10503e-01  8.53277e+01  0.00000e+00 -4.47130e+01  7.48769e-02 -3.87788e-01 -7.28145e+00  3.73653e+00  2.02903e-01
2016-07-24 22:00:00  0.00000e+00  2.95211e+02  2.93280e+02  2.91790e+02  9.35961e+02  8.11588e-01  8.61706e+01  0.00000e+00 -4.43607e+01  5.54204e-02  3.20556e+00  1.60944e+00  3.05053e+00  2.02739e-01
2016-07-24 23:00:00  0.00000e+00  2.94820e+02  2.93240e+02  2.91810e+02  9.35847e+02  6.54416e-01  8.59306e+01  0.00000e+00 -4.47111e+01  9.16337e-02 -3.50768e+00 -6.90169e+00  2.89385e+00  2.02702e-01
2016-07-25 00:00:00  0.00000e+00  2.94482e+02  2.93190e+02  2.91820e+02  9.35663e+02  8.49298e-01  8.64494e+01  0.00000e+00 -3.08731e+01  3.40239e-02  8.72805e-01  1.70220e-01  2.31404e+00  2.02588e-01
#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
